player_name,team,position,signed_year,years,total_value,guaranteed,aav,cap_pct
Ibraheim Campbell,Colts,S,2021,1,0.252,0.0,0.252,0.1
Kavon Frazier,Raiders,S,2021,1,0.252,0.0,0.252,0.1
Jordan Richards,Ravens,S,2021,1,0.252,0.0,0.252,0.1
Doug Middleton,49ers,S,2021,1,0.252,0.0,0.252,0.1
Adrian Colbert,Browns,S,2021,1,0.252,0.0,0.252,0.1
Doug Middleton,Panthers,S,2021,1,0.252,0.0,0.252,0.1
Sean Davis,Patriots,S,2021,1,0.252,0.0,0.252,0.1
Jahleel Addae,Colts,S,2021,1,0.252,0.0,0.252,0.1
Blake Countess,Ravens,S,2021,1,0.252,0.0,0.252,0.1
Tony Jefferson,49ers,S,2021,1,0.252,0.0,0.252,0.1
Jarrod Wilson,49ers,S,2021,1,0.252,0.0,0.252,0.1
Andrew Adams,Buccaneers,S,2021,1,0.252,0.0,0.252,0.1
Adrian Colbert,Browns,S,2021,1,0.252,0.0,0.252,0.1
Tony Jefferson,Ravens,S,2021,1,0.252,0.0,0.252,0.1
Sean Davis,Bengals,S,2021,1,0.252,0.0,0.252,0.1
Ha-Ha Clinton-Dix,Raiders,S,2021,1,0.252,0.0,0.252,0.1
Shawn Williams,Falcons,S,2021,1,0.252,0.0,0.252,0.1
Chris Banjo,Cardinals,S,2021,1,0.252,0.0,0.252,0.1
Tedric Thompson,Browns,S,2021,1,0.252,0.0,0.252,0.1
Ibraheim Campbell,Colts,S,2021,1,0.251,0.0,0.251,0.1
Josh Jones,Colts,S,2021,1,0.25,0.0,0.25,0.1
Bobby Price,Commanders,S,2024,1,0.3481,0.0,0.3481,0.1
Matthias Farley,Panthers,S,2023,1,0.306222,0.0,0.306222,0.1
Elijah Riley,Steelers,S,2022,1,0.283444,0.0,0.283444,0.1
Benny Sapp III,Packers,S,2023,1,0.305001,0.0,0.305001,0.1
Tanner McCalister,Browns,S,2023,1,0.305001,0.0,0.305001,0.1
Marcus Gilchrist,Ravens,S,2020,1,0.26753,0.0,0.26753,0.1
Marquise Blair,Seahawks,S,2024,1,0.344211,0.0,0.344211,0.1
Tre Sullivan,Eagles,S,2017,1,0.2244,0.0,0.2244,0.1
Chris Banjo,Cardinals,S,2022,1,0.277822,0.0,0.277822,0.1
Adrian Colbert,Bears,S,2022,1,0.2772,0.0,0.2772,0.1
Chris Banjo,Cardinals,S,2022,1,0.2772,0.0,0.2772,0.1
Landon Collins,Giants,S,2022,1,0.2772,0.0,0.2772,0.1
Sheldrick Redwine,Colts,S,2022,1,0.2772,0.0,0.2772,0.1
Landon Collins,Giants,S,2022,1,0.2772,0.0,0.2772,0.1
Steven Parker,Seahawks,S,2022,1,0.2772,0.0,0.2772,0.1
Juston Burris,Panthers,S,2022,1,0.2772,0.0,0.2772,0.1
Marquise Blair,Eagles,S,2022,1,0.2772,0.0,0.2772,0.1
Duke Dawson,Steelers,S,2022,1,0.2772,0.0,0.2772,0.1
Steven Parker,Cardinals,S,2022,1,0.2772,0.0,0.2772,0.1
Anthony Harris,Broncos,S,2022,1,0.2772,0.0,0.2772,0.1
Adrian Colbert,Bears,S,2022,1,0.2772,0.0,0.2772,0.1
Deionte Thompson,Jaguars,S,2022,1,0.2772,0.0,0.2772,0.1
Steven Parker,Titans,S,2022,1,0.2772,0.0,0.2772,0.1
Anthony Harris,Eagles,S,2022,1,0.2772,0.0,0.2772,0.1
Myles Dorn,Vikings,S,2022,1,0.275666,0.0,0.275666,0.1
Andre Chachere,Eagles,S,2022,1,0.275666,0.0,0.275666,0.1
Zayne Anderson,Chiefs,S,2022,1,0.275666,0.0,0.275666,0.1
Ar'Darius Washington,Ravens,S,2022,1,0.275666,0.0,0.275666,0.1
Sean Chandler,Commanders,S,2023,1,0.2971,0.0,0.2971,0.1
Richard LeCounte,Buccaneers,S,2023,1,0.296444,0.0,0.296444,0.1
Marcus Epps,Eagles,S,2025,1,0.3625,0.0,0.3625,0.1
Andrew Adams,Ravens,S,2023,1,0.290444,0.0,0.290444,0.1
Eric Rowe,Steelers,S,2023,1,0.2898,0.0,0.2898,0.1
Ronnie Harrison,Colts,S,2023,1,0.2898,0.0,0.2898,0.1
Joshua Kalu,Dolphins,S,2023,1,0.2898,0.0,0.2898,0.1
Erik Harris,49ers,S,2023,1,0.2898,0.0,0.2898,0.1
Jaquan Johnson,Buccaneers,S,2023,1,0.2898,0.0,0.2898,0.1
Sean Chandler,Commanders,S,2023,1,0.2898,0.0,0.2898,0.1
Erik Harris,49ers,S,2023,1,0.2898,0.0,0.2898,0.1
Joshua Kalu,Commanders,S,2023,1,0.2898,0.0,0.2898,0.1
Sean Chandler,Commanders,S,2023,1,0.2898,0.0,0.2898,0.1
Eric Rowe,Steelers,S,2023,1,0.2898,0.0,0.2898,0.1
Dallin Leavitt,Broncos,S,2023,1,0.2898,0.0,0.2898,0.1
Matthias Farley,Panthers,S,2023,1,0.2898,0.0,0.2898,0.1
Michael Thomas,Bengals,S,2023,1,0.2898,0.0,0.2898,0.1
Eric Rowe,Panthers,S,2023,1,0.2898,0.0,0.2898,0.1
Andrew Adams,Ravens,S,2023,1,0.2898,0.0,0.2898,0.1
Erik Harris,49ers,S,2023,1,0.2898,0.0,0.2898,0.1
Brandon Wilson,Colts,S,2023,1,0.2898,0.0,0.2898,0.1
Andrew Adams,Ravens,S,2023,1,0.2898,0.0,0.2898,0.1
Eric Rowe,Steelers,S,2023,1,0.2898,0.0,0.2898,0.1
Adrian Colbert,Bears,S,2023,1,0.2898,0.0,0.2898,0.1
Duron Harmon,Browns,S,2023,1,0.2898,0.0,0.2898,0.1
DeAndre Houston-Carson,Ravens,S,2023,1,0.2898,0.0,0.2898,0.1
Matthias Farley,Panthers,S,2023,1,0.2898,0.0,0.2898,0.1
Delarrin Turner-Yell,Broncos,S,2025,1,0.358611,0.0,0.358611,0.1
Tariq Carpenter,Steelers,S,2023,1,0.288666,0.0,0.288666,0.1
Innis Gaines,Packers,S,2023,1,0.288666,0.0,0.288666,0.1
A.J. Thomas,Bears,S,2023,1,0.288666,0.0,0.288666,0.1
Jovante Moffatt,Browns,S,2021,1,0.233866,0.0,0.233866,0.1
Antoine Brooks,Rams,S,2021,1,0.233866,0.0,0.233866,0.1
Kenny Robinson,Panthers,S,2021,1,0.233866,0.0,0.233866,0.1
Henry Black,Packers,S,2020,1,0.252728,0.0,0.252728,0.1
Antoine Brooks,Steelers,S,2020,1,0.252728,0.0,0.252728,0.1
Johnathan Abram,Saints,S,2024,1,0.324,0.0,0.324,0.1
Damarious Randall,Seahawks,S,2020,1,0.251059,0.0,0.251059,0.1
Natrell Jamerson,Panthers,S,2020,1,0.249954,0.0,0.249954,0.1
Verone McKinley,Dolphins,S,2022,1,0.262334,0.0,0.262334,0.1
Nolan Turner,Buccaneers,S,2022,1,0.262334,0.0,0.262334,0.1
Raheem Layne,Chargers,S,2022,1,0.262334,0.0,0.262334,0.1
Micah Abernathy,Packers,S,2022,1,0.262334,0.0,0.262334,0.1
Josh Thomas,Cardinals,S,2022,1,0.262334,0.0,0.262334,0.1
Isaiah Stalbird,Saints,S,2024,1,0.320001,0.0,0.320001,0.1
Jaylen Mahoney,49ers,S,2024,1,0.320001,0.0,0.320001,0.1
Jordan Poyer,Bills,S,2025,1,0.349722,0.0,0.349722,0.1
Jovante Moffatt,Falcons,S,2022,1,0.260444,0.0,0.260444,0.1
Johnathan Cyprien,49ers,S,2020,1,0.245529,0.0,0.245529,0.1
Jordan Richards,Ravens,S,2020,1,0.245529,0.0,0.245529,0.1
Terrell Burgess,Saints,S,2025,1,0.342,0.0,0.342,0.1
Benny Sapp III,Packers,S,2023,1,0.275334,0.0,0.275334,0.1
Brandon Joseph,Lions,S,2023,1,0.275334,0.0,0.275334,0.1
Trenton Thompson,Steelers,S,2023,1,0.275334,0.0,0.275334,0.1
Tanner McCalister,Browns,S,2023,1,0.275334,0.0,0.275334,0.1
George Iloka,Vikings,S,2020,1,0.241765,0.0,0.241765,0.1
Lewis Cine,Bills,S,2024,1,0.309444,0.0,0.309444,0.1
Tanner Muse,Seahawks,S,2021,1,0.220534,0.0,0.220534,0.1
Jalen Elliott,Lions,S,2021,1,0.220534,0.0,0.220534,0.1
Andre' Sam,Eagles,S,2025,1,0.335001,0.0,0.335001,0.1
Keondre Jackson,Ravens,S,2025,1,0.335001,0.0,0.335001,0.1
Dean Clark,Jets,S,2025,1,0.335001,0.0,0.335001,0.1
Marcus Williams,Chargers,S,2025,1,0.331666,0.0,0.331666,0.1
Adrian Colbert,Bears,S,2024,1,0.3024,0.0,0.3024,0.1
C.J. Moore,Lions,S,2024,1,0.3024,0.0,0.3024,0.1
Eric Rowe,Steelers,S,2024,1,0.3024,0.0,0.3024,0.1
Adrian Amos,49ers,S,2024,1,0.3024,0.0,0.3024,0.1
Ryan Neal,Buccaneers,S,2024,1,0.3024,0.0,0.3024,0.1
Daryl Worley,Titans,S,2024,1,0.3024,0.0,0.3024,0.1
Terrell Edmunds,Jaguars,S,2024,1,0.3024,0.0,0.3024,0.1
Marquise Blair,SEA/NYJ,S,2024,1,0.3024,0.0,0.3024,0.1
Caden Sterns,Eagles,S,2024,1,0.3024,0.0,0.3024,0.1
Jamal Adams,Lions,S,2024,1,0.3024,0.0,0.3024,0.1
Caden Sterns,Eagles,S,2024,1,0.3024,0.0,0.3024,0.1
Jamal Adams,Lions,S,2024,1,0.3024,0.0,0.3024,0.1
Daryl Worley,Titans,S,2024,1,0.3024,0.0,0.3024,0.1
Adrian Colbert,Bears,S,2024,1,0.3024,0.0,0.3024,0.1
Caden Sterns,Eagles,S,2024,1,0.3024,0.0,0.3024,0.1
Daryl Worley,Titans,S,2024,1,0.3024,0.0,0.3024,0.1
Sheldrick Redwine,Commanders,S,2024,1,0.3024,0.0,0.3024,0.1
Tanner Muse,Jaguars,S,2024,1,0.3024,0.0,0.3024,0.1
Kareem Jackson,Bills,S,2024,1,0.3024,0.0,0.3024,0.1
Terrell Edmunds,Chargers,S,2024,1,0.3024,0.0,0.3024,0.1
Ryan Neal,Buccaneers,S,2024,1,0.3024,0.0,0.3024,0.1
Tanner Muse,Jaguars,S,2024,1,0.3024,0.0,0.3024,0.1
Jamal Adams,Lions,S,2024,1,0.3024,0.0,0.3024,0.1
Bobby Price,Commanders,S,2024,1,0.3024,0.0,0.3024,0.1
Adrian Amos,49ers,S,2024,1,0.3024,0.0,0.3024,0.1
Adrian Colbert,Bears,S,2024,1,0.3024,0.0,0.3024,0.1
Tanner Muse,Jaguars,S,2024,1,0.3024,0.0,0.3024,0.1
Ronnie Harrison,Colts,S,2024,1,0.3024,0.0,0.3024,0.1
Tony Jefferson,Chargers,S,2024,1,0.3024,0.0,0.3024,0.1
Tanner Muse,Jaguars,S,2024,1,0.3024,0.0,0.3024,0.1
Terrell Edmunds,Jaguars,S,2024,1,0.3024,0.0,0.3024,0.1
Tony Jefferson,Chargers,S,2024,1,0.3024,0.0,0.3024,0.1
Adrian Colbert,Bears,S,2024,1,0.3024,0.0,0.3024,0.1
Daryl Worley,Titans,S,2024,1,0.3024,0.0,0.3024,0.1
Ronnie Harrison,Colts,S,2024,1,0.3024,0.0,0.3024,0.1
Tanner McCalister,Broncos,S,2024,1,0.301666,0.0,0.301666,0.1
Grayland Arnold,Texans,S,2022,1,0.245222,0.0,0.245222,0.1
Elijah Riley,Steelers,S,2022,1,0.245222,0.0,0.245222,0.1
Jerrick Reed,Seahawks,S,2025,1,0.327666,0.0,0.327666,0.1
Myles Dorn,Vikings,S,2022,1,0.241333,0.0,0.241333,0.1
Andre Chachere,Eagles,S,2022,1,0.241333,0.0,0.241333,0.1
Ar'Darius Washington,Ravens,S,2022,1,0.241333,0.0,0.241333,0.1
Zayne Anderson,Chiefs,S,2022,1,0.241333,0.0,0.241333,0.1
J.T. Gray,Saints,S,2018,1,0.204,0.0,0.204,0.1
Josh Jones,Colts,S,2021,1,0.209,0.0,0.209,0.1
Richard LeCounte,Buccaneers,S,2023,1,0.256222,0.0,0.256222,0.1
Andre Chachere,Cardinals,S,2023,1,0.256222,0.0,0.256222,0.1
J.T. Hassell,Browns,S,2019,1,0.2125,0.0,0.2125,0.1
Isaiah Stalbird,Saints,S,2024,1,0.288334,0.0,0.288334,0.1
Jaylen Mahoney,49ers,S,2024,1,0.288334,0.0,0.288334,0.1
Omar Brown,Packers,S,2024,1,0.288334,0.0,0.288334,0.1
Darrick Forrest,49ers,S,2025,1,0.315,0.0,0.315,0.1
Jordan Fuller,Falcons,S,2025,1,0.315,0.0,0.315,0.1
Darrick Forrest,Steelers,S,2025,1,0.315,0.0,0.315,0.1
Juan Thornhill,Jaguars,S,2025,1,0.315,0.0,0.315,0.1
George Odum,Colts,S,2025,1,0.315,0.0,0.315,0.1
Sam Franklin,Bills,S,2025,1,0.315,0.0,0.315,0.1
Jordan Poyer,Bills,S,2025,1,0.315,0.0,0.315,0.1
Richie Grant,Patriots,S,2025,1,0.315,0.0,0.315,0.1
Marcus Williams,Chargers,S,2025,1,0.315,0.0,0.315,0.1
Richie Grant,Patriots,S,2025,1,0.315,0.0,0.315,0.1
Israel Mukuamu,Panthers,S,2025,1,0.315,0.0,0.315,0.1
Darrick Forrest,Colts,S,2025,1,0.315,0.0,0.315,0.1
"Chauncey Gardner-Johnson, Jr.",Ravens,S,2025,1,0.315,0.0,0.315,0.1
Marcus Epps,Eagles,S,2025,1,0.315,0.0,0.315,0.1
Marcus Williams,Chargers,S,2025,1,0.315,0.0,0.315,0.1
Delarrin Turner-Yell,Broncos,S,2025,1,0.315,0.0,0.315,0.1
Israel Mukuamu,Panthers,S,2025,1,0.315,0.0,0.315,0.1
Damontae Kazee,Lions,S,2025,1,0.315,0.0,0.315,0.1
Jordan Poyer,Bills,S,2025,1,0.315,0.0,0.315,0.1
Marcus Maye,Chargers,S,2025,1,0.315,0.0,0.315,0.1
Juan Thornhill,Jaguars,S,2025,1,0.315,0.0,0.315,0.1
K'Von Wallace,Vikings,S,2025,1,0.315,0.0,0.315,0.1
Ronnie Harrison,Falcons,S,2025,1,0.315,0.0,0.315,0.1
Verone McKinley,Dolphins,S,2022,1,0.234667,0.0,0.234667,0.1
Micah Abernathy,Packers,S,2022,1,0.234667,0.0,0.234667,0.1
Josh Thomas,Cardinals,S,2022,1,0.234667,0.0,0.234667,0.1
Raheem Layne,Chargers,S,2022,1,0.234667,0.0,0.234667,0.1
Theo Jackson,Titans,S,2022,1,0.234667,0.0,0.234667,0.1
Tyler Coyle,Cowboys,S,2022,1,0.234667,0.0,0.234667,0.1
Nolan Turner,Buccaneers,S,2022,1,0.234667,0.0,0.234667,0.1
A.J. Thomas,Bears,S,2023,1,0.252333,0.0,0.252333,0.1
Innis Gaines,Packers,S,2023,1,0.252333,0.0,0.252333,0.1
Micah Abernathy,Falcons,S,2023,1,0.252333,0.0,0.252333,0.1
Tariq Carpenter,Steelers,S,2023,1,0.252333,0.0,0.252333,0.1
Jahleel Addae,Chargers,S,2020,1,0.221529,0.0,0.221529,0.1
Kai Nacua,49ers,S,2021,1,0.203622,0.0,0.203622,0.1
Trayvon Henderson,Bengals,S,2021,1,0.203622,0.0,0.203622,0.1
Godwin Igwebuike,Falcons,S,2023,1,0.248111,0.0,0.248111,0.1
Elijah Riley,Eagles,S,2021,1,0.199733,0.0,0.199733,0.1
Jovante Moffatt,Browns,S,2021,1,0.199733,0.0,0.199733,0.1
Kenny Robinson,Panthers,S,2021,1,0.199733,0.0,0.199733,0.1
Antoine Brooks,Rams,S,2021,1,0.199733,0.0,0.199733,0.1
Jonathan Owens,Texans,S,2021,1,0.199733,0.0,0.199733,0.1
Brandon Joseph,Lions,S,2023,1,0.245667,0.0,0.245667,0.1
Benny Sapp III,Packers,S,2023,1,0.245667,0.0,0.245667,0.1
Tanner McCalister,Browns,S,2023,1,0.245667,0.0,0.245667,0.1
Devon Key,Broncos,S,2023,1,0.245667,0.0,0.245667,0.1
Trenton Thompson,Steelers,S,2023,1,0.245667,0.0,0.245667,0.1
Ibraheim Campbell,Colts,S,2020,1,0.215059,0.0,0.215059,0.1
Natrell Jamerson,Panthers,S,2020,1,0.214236,0.0,0.214236,0.1
Sean Chandler,Giants,S,2020,1,0.214235,0.0,0.214235,0.1
Zion Childress,Cowboys,S,2025,1,0.301334,0.0,0.301334,0.1
Keondre Jackson,Ravens,S,2025,1,0.301334,0.0,0.301334,0.1
Dean Clark,Jets,S,2025,1,0.301334,0.0,0.301334,0.1
Andre' Sam,Eagles,S,2025,1,0.301334,0.0,0.301334,0.1
Jahleel Addae,Colts,S,2021,1,0.195,0.0,0.195,0.1
Jovante Moffatt,Falcons,S,2022,1,0.222222,0.0,0.222222,0.1
Myles Dorn,Vikings,S,2021,1,0.193067,0.0,0.193067,0.1
JaCoby Stevens,Eagles,S,2021,1,0.193067,0.0,0.193067,0.1
Jalen Elliott,Lions,S,2021,1,0.193067,0.0,0.193067,0.1
Zayne Anderson,Chiefs,S,2021,1,0.193067,0.0,0.193067,0.1
Tanner Muse,Seahawks,S,2021,1,0.193067,0.0,0.193067,0.1
Damarious Randall,Seahawks,S,2020,1,0.209529,0.0,0.209529,0.1
Godwin Igwebuike,Seahawks,S,2022,1,0.218166,0.0,0.218166,0.1
Lewis Cine,Bills,S,2024,1,0.267222,0.0,0.267222,0.1
Raheem Layne,Giants,S,2024,1,0.267222,0.0,0.267222,0.1
Trayvon Henderson,Bengals,S,2020,1,0.205412,0.0,0.205412,0.1
Quenton Meeks,Chargers,S,2020,1,0.205412,0.0,0.205412,0.1
Tanner McCalister,Broncos,S,2024,1,0.263333,0.0,0.263333,0.1
Jahleel Addae,Chargers,S,2020,1,0.204,0.0,0.204,0.1
Blake Countess,Eagles,S,2020,1,0.204,0.0,0.204,0.1
Akeem King,Dolphins,S,2020,1,0.204,0.0,0.204,0.1
Marcus Gilchrist,Ravens,S,2020,1,0.204,0.0,0.204,0.1
Jaylen Watkins,Chargers,S,2020,1,0.204,0.0,0.204,0.1
Briean Boddy-Calhoun,49ers,S,2020,1,0.204,0.0,0.204,0.1
Blake Countess,Eagles,S,2020,1,0.204,0.0,0.204,0.1
Curtis Riley,PIT/MIN,S,2020,1,0.204,0.0,0.204,0.1
Johnathan Cyprien,49ers,S,2020,1,0.204,0.0,0.204,0.1
Damarious Randall,Seahawks,S,2020,1,0.204,0.0,0.204,0.1
Curtis Riley,Cardinals,S,2020,1,0.204,0.0,0.204,0.1
J.J. Wilcox,Falcons,S,2020,1,0.204,0.0,0.204,0.1
Jordan Richards,Ravens,S,2020,1,0.204,0.0,0.204,0.1
Marqui Christian,Bears,S,2020,1,0.204,0.0,0.204,0.1
Ibraheim Campbell,Colts,S,2020,1,0.204,0.0,0.204,0.1
Jayron Kearse,Ravens,S,2020,1,0.204,0.0,0.204,0.1
Kentrell Brice,Cardinals,S,2020,1,0.204,0.0,0.204,0.1
Jaylen Watkins,Chargers,S,2020,1,0.204,0.0,0.204,0.1
Ibraheim Campbell,Colts,S,2020,1,0.204,0.0,0.204,0.1
George Iloka,Vikings,S,2020,1,0.204,0.0,0.204,0.1
T.J. Ward,Cardinals,S,2020,1,0.204,0.0,0.204,0.1
Damarius Travis,Patriots,S,2017,1,0.17,0.0,0.17,0.1
David Jones,Patriots,S,2017,1,0.17,0.0,0.17,0.1
Jerrick Reed,Seahawks,S,2025,1,0.283444,0.0,0.283444,0.1
Cooper Taylor,Giants,S,2015,1,0.1445,0.0,0.1445,0.1
Mike Brown,Browns,S,2022,1,0.209501,0.0,0.209501,0.1
Jaylen Mahoney,49ers,S,2024,1,0.256667,0.0,0.256667,0.1
Omar Brown,Packers,S,2024,1,0.256667,0.0,0.256667,0.1
Andre' Sam,Eagles,S,2024,1,0.256667,0.0,0.256667,0.1
Chris Edmonds,Browns,S,2024,1,0.256667,0.0,0.256667,0.1
Isaiah Stalbird,Saints,S,2024,1,0.256667,0.0,0.256667,0.1
Grayland Arnold,Eagles,S,2020,1,0.197765,0.0,0.197765,0.1
Jonathan Owens,Texans,S,2020,1,0.197765,0.0,0.197765,0.1
Nate Holley,Dolphins,S,2020,1,0.197764,0.0,0.197764,0.1
Elijah Riley,Eagles,S,2020,1,0.197764,0.0,0.197764,0.1
Josh Thomas,Bills,S,2020,1,0.197764,0.0,0.197764,0.1
Jared Mayden,49ers,S,2020,1,0.197764,0.0,0.197764,0.1
J.R. Reed,Rams,S,2020,1,0.197764,0.0,0.197764,0.1
Bobby Price,Lions,S,2020,1,0.197764,0.0,0.197764,0.1
Curtis Riley,Cardinals,S,2020,1,0.197529,0.0,0.197529,0.1
Raheem Layne,Giants,S,2025,1,0.278222,0.0,0.278222,0.1
Henry Black,Colts,S,2022,1,0.207,0.0,0.207,0.1
Josh Thomas,Cardinals,S,2022,1,0.207,0.0,0.207,0.1
Mike Brown,Browns,S,2022,1,0.207,0.0,0.207,0.1
J.R. Reed,Lions,S,2022,1,0.207,0.0,0.207,0.1
Mark Webb,Chargers,S,2022,1,0.207,0.0,0.207,0.1
Scott Nelson,Steelers,S,2022,1,0.207,0.0,0.207,0.1
Daniel Isom,Rams,S,2022,1,0.207,0.0,0.207,0.1
Godwin Igwebuike,Seahawks,S,2022,1,0.207,0.0,0.207,0.1
Richard LeCounte,Rams,S,2022,1,0.207,0.0,0.207,0.1
Nolan Turner,Buccaneers,S,2022,1,0.207,0.0,0.207,0.1
Myles Dorn,Vikings,S,2022,1,0.207,0.0,0.207,0.1
Trenton Thompson,Giants,S,2022,1,0.207,0.0,0.207,0.1
Kai Nacua,Jets,S,2022,1,0.207,0.0,0.207,0.1
Yusuf Corker,Bengals,S,2022,1,0.207,0.0,0.207,0.1
Isaiah Pola-Mao,Raiders,S,2022,1,0.207,0.0,0.207,0.1
Brad Hawkins,Patriots,S,2022,1,0.207,0.0,0.207,0.1
Brady Breeze,Lions,S,2022,1,0.207,0.0,0.207,0.1
Raheem Layne,Chargers,S,2022,1,0.207,0.0,0.207,0.1
Jared Mayden,Bills,S,2022,1,0.207,0.0,0.207,0.1
Mike Brown,Packers,S,2022,1,0.207,0.0,0.207,0.1
Zayne Anderson,Chiefs,S,2022,1,0.207,0.0,0.207,0.1
Grayland Arnold,Texans,S,2022,1,0.207,0.0,0.207,0.1
Juanyeh Thomas,Cowboys,S,2022,1,0.207,0.0,0.207,0.1
Bubba Bolden,Browns,S,2022,1,0.207,0.0,0.207,0.1
Brady Breeze,Lions,S,2022,1,0.207,0.0,0.207,0.1
Juju Hughes,Cardinals,S,2022,1,0.207,0.0,0.207,0.1
Nolan Turner,Buccaneers,S,2022,1,0.207,0.0,0.207,0.1
Ayo Oyelola,Jaguars,S,2022,1,0.207,0.0,0.207,0.1
Theo Jackson,Titans,S,2022,1,0.207,0.0,0.207,0.1
Innis Gaines,Packers,S,2022,1,0.207,0.0,0.207,0.1
Godwin Igwebuike,Seahawks,S,2022,1,0.207,0.0,0.207,0.1
Nazeeh Johnson,Chiefs,S,2022,1,0.207,0.0,0.207,0.1
Terrell Burgess,Giants,S,2022,1,0.207,0.0,0.207,0.1
Jalen Elliott,Raiders,S,2022,1,0.207,0.0,0.207,0.1
Myles Dorn,Vikings,S,2022,1,0.207,0.0,0.207,0.1
Terrell Burgess,Giants,S,2022,1,0.207,0.0,0.207,0.1
Godwin Igwebuike,Seahawks,S,2022,1,0.207,0.0,0.207,0.1
J.R. Reed,Raiders,S,2022,1,0.207,0.0,0.207,0.1
Verone McKinley,Dolphins,S,2022,1,0.207,0.0,0.207,0.1
Scott Nelson,Seahawks,S,2022,1,0.207,0.0,0.207,0.1
James Wiggins,Chiefs,S,2022,1,0.207,0.0,0.207,0.1
Mike Brown,Browns,S,2022,1,0.207,0.0,0.207,0.1
Kenny Robinson,Panthers,S,2022,1,0.207,0.0,0.207,0.1
Richard LeCounte,Browns,S,2022,1,0.207,0.0,0.207,0.1
A.J. Thomas,Bears,S,2022,1,0.207,0.0,0.207,0.1
Mike Brown,Vikings,S,2022,1,0.207,0.0,0.207,0.1
Innis Gaines,Packers,S,2022,1,0.207,0.0,0.207,0.1
Scott Nelson,PIT/SEA,S,2022,1,0.207,0.0,0.207,0.1
Devon Key,Broncos,S,2022,1,0.207,0.0,0.207,0.1
Innis Gaines,Packers,S,2022,1,0.207,0.0,0.207,0.1
Myles Dorn,Vikings,S,2022,1,0.207,0.0,0.207,0.1
Nolan Turner,Buccaneers,S,2022,1,0.207,0.0,0.207,0.1
Tyler Coyle,Cowboys,S,2022,1,0.207,0.0,0.207,0.1
Kenny Robinson,Panthers,S,2022,1,0.207,0.0,0.207,0.1
Brady Breeze,Lions,S,2022,1,0.207,0.0,0.207,0.1
Trevor Denbow,Colts,S,2022,1,0.207,0.0,0.207,0.1
Qwuantrezz Knight,49ers,S,2022,1,0.207,0.0,0.207,0.1
Devon Key,Falcons,S,2022,1,0.207,0.0,0.207,0.1
Tayler Hawkins,49ers,S,2022,1,0.207,0.0,0.207,0.1
Mike Brown,Browns,S,2022,1,0.207,0.0,0.207,0.1
Tyree Gillespie,Jaguars,S,2022,1,0.207,0.0,0.207,0.1
Nate Meadors,Giants,S,2022,1,0.207,0.0,0.207,0.1
Trenton Thompson,Giants,S,2022,1,0.207,0.0,0.207,0.1
Micah Abernathy,Packers,S,2022,1,0.207,0.0,0.207,0.1
Ar'Darius Washington,Ravens,S,2022,1,0.207,0.0,0.207,0.1
Godwin Igwebuike,Seahawks,S,2022,1,0.207,0.0,0.207,0.1
Andre Chachere,Eagles,S,2022,1,0.207,0.0,0.207,0.1
Jared Mayden,Jets,S,2022,1,0.207,0.0,0.207,0.1
Kenny Robinson,Panthers,S,2022,1,0.207,0.0,0.207,0.1
Jovante Moffatt,Falcons,S,2022,1,0.207,0.0,0.207,0.1
Trevor Denbow,Colts,S,2022,1,0.207,0.0,0.207,0.1
Elijah Riley,Steelers,S,2022,1,0.207,0.0,0.207,0.1
Steven Parker,Cowboys,S,2020,1,0.197012,0.0,0.197012,0.1
Jake Gervase,Rams,S,2021,1,0.181333,0.0,0.181333,0.1
Jaylin Simpson,Packers,S,2025,1,0.274333,0.0,0.274333,0.1
Innis Gaines,Packers,S,2023,1,0.216,0.0,0.216,0.1
Jalen Elliott,Steelers,S,2023,1,0.216,0.0,0.216,0.1
Macon Clark,Bears,S,2023,1,0.216,0.0,0.216,0.1
Jalen Elliott,Steelers,S,2023,1,0.216,0.0,0.216,0.1
Tyler Coyle,Packers,S,2023,1,0.216,0.0,0.216,0.1
Tre Norwood,49ers,S,2023,1,0.216,0.0,0.216,0.1
Godwin Igwebuike,Falcons,S,2023,1,0.216,0.0,0.216,0.1
Brandon Hill,Texans,S,2023,1,0.216,0.0,0.216,0.1
Tyreque Jones,Colts,S,2023,1,0.216,0.0,0.216,0.1
Brandon Hill,Texans,S,2023,1,0.216,0.0,0.216,0.1
Benny Sapp III,Packers,S,2023,1,0.216,0.0,0.216,0.1
Trenton Thompson,Steelers,S,2023,1,0.216,0.0,0.216,0.1
Brandon Joseph,Lions,S,2023,1,0.216,0.0,0.216,0.1
Devon Key,Broncos,S,2023,1,0.216,0.0,0.216,0.1
Mark Webb,Chargers,S,2023,1,0.216,0.0,0.216,0.1
Tanner McCalister,Browns,S,2023,1,0.216,0.0,0.216,0.1
Tayler Hawkins,49ers,S,2023,1,0.216,0.0,0.216,0.1
Qwuantrezz Knight,49ers,S,2023,1,0.216,0.0,0.216,0.1
Nate Meadors,Steelers,S,2023,1,0.216,0.0,0.216,0.1
Scott Nelson,Texans,S,2023,1,0.216,0.0,0.216,0.1
Lukas Denis,Falcons,S,2023,1,0.216,0.0,0.216,0.1
Tre Norwood,Bills,S,2023,1,0.216,0.0,0.216,0.1
Christian Young,Seahawks,S,2023,1,0.216,0.0,0.216,0.1
