player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Arden Key,Colts,EDGE,30.0,2,2,16.0,11.0,8.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Kayvon Thibodeaux,Giants,EDGE,26.0,4,1,31.33904,31.33904,7.83476,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Patrick Jones II,Panthers,EDGE,28.0,2,1,15.0,10.25,7.5,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Baron Browning,Cardinals,EDGE,27.0,2,1,15.0,10.0,7.5,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Cameron Jordan,Saints,EDGE,37.0,1,1,7.5,7.0,7.5,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Michael Hoecht,Bills,EDGE,29.0,3,2,21.0,12.43,7.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Tyree Wilson,Saints,EDGE,26.0,4,1,25.0055,25.0055,6.251375,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Mykel Williams,49ers,EDGE,22.0,4,3,24.943354,24.943354,6.235839,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Chauncey Golston,Giants,EDGE,28.0,3,2,18.0,12.0,6.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Rueben Bain,Buccaneers,EDGE,22.0,4,4,23.760242,23.760242,5.940061,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Micheal Clemons,Colts,EDGE,29.0,3,3,17.0,6.99,5.666667,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Calais Campbell,Ravens,EDGE,40.0,1,1,5.5,4.75,5.5,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Jalon Walker,Falcons,EDGE,22.0,4,3,20.56237,20.56237,5.140593,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Akheem Mesidor,Chargers,EDGE,25.0,4,4,20.456392,20.456392,5.114098,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Malachi Lawrence,Cowboys,EDGE,23.0,4,4,20.220416,20.220416,5.055104,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Anthony Nelson,Buccaneers,EDGE,29.0,2,1,10.0,5.5,5.0,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Shemar Stewart,Bengals,EDGE,23.0,4,3,18.969276,18.969276,4.742319,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Lukas Van Ness,Packers,EDGE,25.0,4,2,17.388096,17.388096,4.347024,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
Arnold Ebiketie,Eagles,EDGE,27.0,1,1,4.3,4.3,4.3,2026,,True,https://overthecap.com/position/edge-rusher,2026-07-03T11:19:53.033324
