player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Isaiah World,Chargers,OT,23.0,3,3,3.119,0.534,1.039667,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Bruno Fina,Bills,OT,24.0,3,3,3.115,0.05,1.038333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Tristan Leigh,Vikings,OT,23.0,3,3,3.115,0.2625,1.038333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Riley Mahlman,Falcons,OT,24.0,3,3,3.115,0.115,1.038333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Isaia Glass,Panthers,OT,23.0,3,3,3.115,0.2625,1.038333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Rasheed Miller,Titans,OT,25.0,3,3,3.11,0.14,1.036667,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Gavin Ortega,Broncos,OT,22.0,3,3,3.1075,0.1425,1.035833,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Shiyazh Pete,Cowboys,OT,23.0,3,3,3.103,3000.0,1.034333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Kevin Cline,Dolphins,OT,25.0,3,3,3.102,2000.0,1.034,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Jarrod Gray,Giants,OT,22.0,3,3,3.1,0.0,1.033333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Niklas Henning,Raiders,OT,23.0,3,3,3.1,0.0,1.033333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Kamar Missouri,Raiders,OT,24.0,3,3,3.1,0.0,1.033333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Courtland Ford,Jets,OT,25.0,3,3,3.1,0.0,1.033333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Nathan Thomas,Cowboys,OT,25.0,4,2,4.125972,0.105972,1.031493,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Warren McClendon,Rams,OT,25.0,4,1,4.08498,0.24498,1.021245,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Dylan Cook,Steelers,OT,28.0,2,1,2.035,0.0,1.0175,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Julian Good-Jones,Commanders,OT,29.0,2,1,2.035,0.0,1.0175,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Ricky Lee,Jaguars,OT,27.0,1,1,1.005,0.0,1.005,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Brant Banks,Packers,OT,26.0,1,1,1.005,0.0,1.005,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Javon Foster,Bengals,OT,26.0,1,1,1.005,0.0,1.005,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Devin Cochran,Lions,OT,28.0,1,1,1.005,0.0,1.005,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Valentin Senn,Cardinals,OT,26.0,3,2,3.005,0.274,1.001667,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Marshall Foerner,Buccaneers,OT,26.0,2,2,1.935,0.0,0.9675,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Hollin Pierce,Eagles,OT,26.0,2,2,1.935,0.0,0.9675,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Easton Kilty,Saints,OT,24.0,2,2,1.935,0.0,0.9675,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Barry Wesley,Saints,OT,27.0,2,2,1.935,0.0,0.9675,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Marcellus Johnson,Cowboys,OT,26.0,2,2,1.935,0.0,0.9675,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Jalen Sundell,Seahawks,OT,27.0,3,1,2.83,0.0,0.943333,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Esa Pole,Chiefs,OT,25.0,2,1,1.845,0.0,0.9225,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Luke Haggard,Buccaneers,OT,26.0,2,1,1.845,0.0,0.9225,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Laekin Vakalahi,Chargers,OT,23.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Bayron Matos,Colts,OT,26.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Dalton Cooper,Packers,OT,25.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Gerad Christian-Lichtenhan,Ravens,OT,25.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Branson Taylor,Chargers,OT,24.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Jared Penning,Ravens,OT,26.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Andrew Coker,Bengals,OT,25.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Doug Nester,Steelers,OT,26.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Lorenzo Thompson,Steelers,OT,26.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Isaac Alarcon,49ers,OT,28.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
Marques Cox,Dolphins,OT,27.0,1,1,0.885,0.0,0.885,2026,,True,https://overthecap.com/position/left-tackle,2026-07-03T11:19:43.691106
