player_name,team,position,age,years,years_remaining,total_value,guaranteed,aav,signed_year,contract_type,is_active,source,fetched_at
Julian Blackmon,Saints,S,28.0,1,1,2.535,1.0,2.535,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Andre Cisco,Jets,S,26.0,1,1,2.5,1.25,2.5,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Sam Franklin,Bills,S,30.0,3,3,7.0,4.2,2.333333,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Percy Butler,Commanders,S,26.0,1,1,2.15,3.406,2.15,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Tony Adams,Titans,S,27.0,1,1,2.14,1.0,2.14,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Emmanuel McNeil-Warren,Browns,S,,4,4,8.350192,6.526632,2.087548,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Tyler Nubin,Giants,S,25.0,4,2,8.176718,5.935968,2.04418,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Brian Branch,Lions,S,25.0,4,1,8.021742,5.623617,2.005436,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Nick Scott,Panthers,S,31.0,1,1,2.0,1.1,2.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Christian Izien,Lions,S,26.0,1,1,2.0,1.0,2.0,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Bud Clark,Seahawks,S,,4,4,7.8782,5.470564,1.96955,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Quan Martin,Commanders,S,26.0,4,1,7.637824,5.111995,1.909456,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Joey Blount,Cardinals,S,28.0,2,1,3.75,0.4,1.875,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Andrew Mukuba,Eagles,S,24.0,4,3,7.160538,4.196063,1.790135,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Miles Killebrew,Buccaneers,S,33.0,1,1,1.79,0.49,1.79,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
A.J. Haulcy,Colts,S,22.0,4,4,7.082948,1.611236,1.770737,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Ashtyn Davis,49ers,S,30.0,1,1,1.75,0.285,1.75,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Javon Bullard,Packers,S,24.0,4,2,6.706132,3.735287,1.676533,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jakobe Thomas,Vikings,S,23.0,4,4,6.6939,1.328292,1.673475,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jalen Huskey,Jaguars,S,23.0,4,4,6.6939,1.328292,1.673475,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Cole Bishop,Bills,S,24.0,4,2,6.547996,3.469816,1.636999,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Kevin Winston Jr.,Titans,S,23.0,4,3,6.404992,1.298176,1.601248,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Caleb Ransaw,Jaguars,S,24.0,4,3,6.28108,1.208056,1.57027,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Jonas Sanker,Saints,S,24.0,4,3,6.245202,1.181964,1.561301,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Marcus Epps,Eagles,S,30.0,1,1,1.55,0.125,1.55,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Xavier Watts,Falcons,S,25.0,4,3,6.188556,1.140768,1.547139,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Upton Stout,49ers,S,24.0,4,3,6.161184,1.12086,1.540296,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Daniel Thomas,Browns,S,28.0,2,2,3.0,1.085,1.5,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Tycen Anderson,Broncos,S,27.0,1,1,1.5,0.65,1.5,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Tony Jefferson,Chargers,S,34.0,1,1,1.5,1.4,1.5,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Darnell Savage Jr.,Steelers,S,29.0,1,1,1.4875,0.0,1.4875,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
J.T. Gray,Eagles,S,30.0,1,1,1.4875,0.35,1.4875,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Lonnie Johnson Jr.,Dolphins,S,31.0,1,1,1.4875,0.1875,1.4875,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
Chuck Clark,Lions,S,31.0,1,1,1.4875,0.05,1.4875,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
D'Anthony Bell,Seahawks,S,30.0,1,1,1.485,0.125,1.485,2026,,True,https://overthecap.com/position/safety,2026-07-03T11:19:58.708520
